FilmID,Title,Genre,DirectorName,Length,Rating
1503,Need property treat deal or.,documentary,Donald Guzman,0.87,24.647997
4053,Need sing window add road.,scifi,David Haynes,2.8,54.852886
4655,Need war manager also.,comedy,Brian Molina,2.4,44.652054
9955,Network certainly bar trouble oil everybody.,documentary,David Scott,1.06,54.486134
6833,Network culture win measure fight check more.,documentary,Erik Allen,1.44,59.686985
6581,Network expect beautiful then case.,scifi,David Dennis,2.4,40.36697
4513,Network field unit what throw off adult.,comedy,Kevin Blackwell,2.62,59.445656
6110,Network former get student issue same right.,documentary,Andrew Martinez,2.97,65.8601
6784,Network goal themselves.,romance,Renee Harris,3.05,56.518456
2676,Network identify born a.,romance,Jennifer Lin,1.7,56.87991
4732,Network letter sense through contain new budget.,romance,Gavin Holmes,0.57,43.260223
8077,Network thousand sea threat.,comedy,Adriana Boyd,2.46,50.165028
602,Network worker thank guy apply.,scifi,Troy Barnes,0.89,54.668694
9966,Never bag bill pass organization model according.,romance,Penny Fisher,2.71,57.644615
958,Never determine amount.,comedy,Benjamin Watson,2.33,66.83431
6754,Never difficult ability senior.,scifi,Michael Scott,3.09,45.642685
3662,Never hair else far traditional break.,romance,Alexander Bryan,3.07,59.825768
5626,Never maintain leg happy your both street.,romance,William Johnson,0.41,61.8886
4715,Never prepare market.,scifi,Michael Erickson,0.27,41.526237
6502,Never raise decide pretty source.,comedy,Michael Green,1.89,55.93781
7949,Never reach strategy Mrs kid common allow.,scifi,Chelsea Morrison,0.48,39.693554
1712,Never red stuff energy have throughout everybody.,scifi,Christopher Anderson,1.89,43.70567
4332,Never south father ready field force quite.,comedy,Leslie Henry,0.2,37.671627
3670,Never such management physical.,scifi,Adrian Miller,1.52,48.0488
768,Never these usually range resource.,scifi,Angela Mcdaniel,0.92,58.694862
3425,Never treat fly yourself reduce their.,comedy,Richard Mills,2.8,51.64412
5916,Never watch Democrat affect add race.,romance,Thomas Tyler,0.85,57.62988
4037,Never woman important.,scifi,Charles Booth,1.72,69.3225
7921,New around economy Mrs growth operation.,comedy,Joshua Marsh,1.46,25.946972
5757,New human popular direction spring.,scifi,Heather Davidson,0.69,58.642345
6901,New land spring reflect a.,comedy,James Cummings,0.69,49.763268
6854,New money probably TV region expert customer.,romance,Charlene Harrell,0.97,59.90113
8114,New particularly dinner red receive here.,romance,Tracy Kemp,2.49,53.56215
6712,New peace effect speak political.,scifi,Brent Wagner,2.33,45.554337
1814,New reveal popular a agree.,comedy,Daniel Moore,2.58,58.354443
6871,New toward option boy.,comedy,Linda Griffin,0.24,41.28276
2227,New who consider imagine.,scifi,Travis Flores,1.17,51.242092
5768,New will per research consumer.,documentary,Danny Stewart,2.01,51.78447
6694,News anyone work itself by.,romance,Nicole Mills,0.95,65.235855
1008,News arm all same against lot physical debate.,scifi,Anna Howell,1.2,54.67128
2602,News bring federal several.,comedy,Seth Galvan,1.25,40.33822
4314,News central including change amount off safe.,comedy,Angela Glover,0.82,40.18973
5550,News forward push join property middle step certainly.,comedy,Kristina Neal,0.33,46.8972
5308,News in she involve allow foreign.,comedy,Hayden Pratt,3.18,47.55763
8503,News old police effect.,scifi,Austin Brown,0.5,60.977955
7898,News probably record eat.,documentary,Kyle Hall,1.43,55.139755
8863,News produce better research property themselves debate.,comedy,Dylan Jones,2.43,41.253426
2443,News sport task whom environmental direction stop guy.,scifi,Richard Moore,2.23,57.455585
9742,News station owner officer.,scifi,Kenneth Holt,2.08,50.85721
6483,News world recognize summer low time will.,comedy,Douglas Mckee,0.51,51.9199
1097,News yard page benefit eye discuss.,documentary,Michele Leonard,2.61,64.8869
9942,Newspaper consider head Congress once six every.,comedy,Jared Smith,2.01,48.985054
7789,Newspaper dinner fine much.,comedy,Matthew Gardner,0.2,42.06837
1016,Newspaper either apply economy dog yet method close.,documentary,Johnathan Lee,2.0,57.68831
489,Newspaper group job evening defense gas.,scifi,John Caldwell,0.87,69.318596
4718,Newspaper hear old tell.,romance,Jeffrey Smith,0.83,51.646137
5896,Newspaper house score year.,scifi,Troy Reid,2.13,62.5088
6511,Newspaper player prove detail remember dinner share.,documentary,Susan Stevenson,1.56,54.230915
1615,Newspaper pretty particular line everyone early turn.,comedy,Nathan Hudson,1.38,54.821247
6236,Newspaper season describe police of move describe six.,scifi,Jeffery Mcbride,1.98,54.900986
6736,Newspaper sit so foot positive.,documentary,Casey Wilson,0.96,51.438328
7447,Newspaper southern visit drug lose.,romance,Austin Perry,1.12,35.40521
8124,Newspaper sport challenge toward yourself inside.,comedy,Christine Butler,0.54,50.079735
6803,Newspaper trial perhaps next.,comedy,Samuel Stewart,1.27,55.71951
7085,Newspaper worry national such space why apply.,scifi,Martha Singleton,1.38,34.28488
3329,Next clear hear help blood whatever war.,documentary,Christina Adams,1.41,58.77087
1267,Next common quickly film week.,romance,Alexandra Martin,0.45,46.505527
2190,Next money official me child.,scifi,Brian Greer,2.18,68.55385
3678,Next technology visit change character wonder front.,documentary,Peter Cooper,2.46,46.56582
2904,Next west candidate voice age poor.,scifi,Elizabeth Stanley,1.87,49.326088
9053,Next writer owner head under body hand.,comedy,Kathy Swanson,2.32,40.04414
2277,Nice agreement better number build.,scifi,Kevin Malone,1.99,50.891174
2780,Nice every appear professional.,romance,Ralph Allen DDS,0.24,54.297592
6075,Nice include will white foot foreign.,scifi,Albert Andrews,0.72,55.8749
7083,Nice itself expert best wonder national.,scifi,Samantha Wood,2.06,40.24969
136,Night TV attention worker.,romance,Brittney Lee,1.79,42.84665
7620,Night away couple government either edge rest.,documentary,Brittany Doyle,1.49,60.811672
5071,Night down rest reduce political probably control.,scifi,Stacy Brown,1.35,42.403023
1654,Night involve history raise kitchen system teach.,scifi,Cynthia Chan,1.27,46.49913
6585,Night involve think majority trouble.,romance,Lucas Kelley,1.84,55.15719
929,Night model soldier rise either call.,romance,Anthony Ford,2.41,48.742428
4367,Night people science often her.,romance,Jerry Coleman,0.66,54.54034
1071,Night prove artist media yes quality.,documentary,David Moss,1.27,43.00851
4382,Night public but business.,documentary,Katherine Brown,1.34,55.582706
7120,Night step fight box fill edge.,documentary,Sandra Stewart DVM,1.06,61.6998
4287,Night training stage town.,scifi,Nathan Rodriguez,1.37,37.12852
6955,Night when today word can PM.,comedy,Paul Hughes,1.74,42.117393
9702,No Congress buy third from away reflect.,scifi,Bianca Caldwell,1.4,39.234547
5201,No anyone try wish.,scifi,David Ingram,1.22,68.09146
7910,No compare cost employee road represent himself authority.,comedy,Tara Fowler,1.18,44.75843
8081,No fall decade oil whatever option.,comedy,Kayla Whitehead,2.24,48.83673
2049,No gun few consumer good vote.,documentary,Tami Valencia,0.43,42.08731
3418,No surface analysis.,documentary,Lori Patton,1.0,51.64149
5100,No thing perhaps fall whom TV safe.,comedy,Connie Spencer,2.27,59.094994
2075,No treat lawyer ago popular along do.,scifi,Christine Mcgee,1.5,48.56024
9842,No what voice green player can.,scifi,Thomas Hamilton,1.35,57.28622
5791,None authority help include exist.,comedy,Frances Smith,2.09,32.15618
4936,None entire wonder practice anything our.,comedy,Michael Rose,2.52,61.930294
8955,None evening successful.,scifi,Brittany Whitehead,0.47,54.664204
4598,None interesting rest cost face land.,romance,Maria Medina,2.01,49.84355
3124,None off yet thousand push phone.,comedy,Luis Hess,1.14,71.2986
857,None poor their could learn.,comedy,Pamela Kelly,1.47,48.910225
9432,None position politics turn myself glass realize direction.,scifi,Kelly Gonzalez,1.95,45.382988
6812,None senior black start box result plant.,romance,Darlene Perez,3.06,53.180676
9491,None surface set thing learn high.,scifi,Janice Parker,2.64,56.794254
9045,None trial work pressure class ground.,romance,Karen Harper,2.54,49.666195
83,Nor bill about wide either Mr leader.,documentary,Robert Hall,1.62,42.635067
8629,Nor clear often director anything free mouth.,documentary,Caleb Mayo,2.82,49.262417
3238,Nor decision anyone value will.,documentary,Melissa Cox,0.81,62.605106
9679,Nor entire training very recently stand themselves.,documentary,Julie Adams,3.0,40.197273
8970,Nor happy machine business similar.,comedy,Zachary Stewart,3.19,42.20802
5005,Nor have head when develop draw him.,romance,Jacob Jacobs,2.05,27.392101
7589,Nor husband happy organization total third increase.,documentary,Melissa Walsh,0.97,29.398218
7352,Nor law television enter executive.,documentary,Mr. Brandon Richardson,0.76,32.029713
1137,Nor occur past letter camera.,documentary,Sonia Costa,2.02,49.08445
5839,Nor power partner will easy hope blue.,romance,Trevor Spencer,0.8,45.679337
4305,Nor single support operation minute.,romance,Charles Herring,2.15,41.26851
5394,Nor sit myself describe news gun federal.,scifi,James Guerra,3.14,49.205257
3842,Nor specific mind his best.,scifi,Dylan Baker,1.68,66.97148
5464,Nor speech structure society red.,scifi,Regina Jackson,0.38,44.330368
5725,Nor story office forward.,romance,Melissa Henry,1.43,39.459595
7312,Nor thousand song chance.,comedy,Thomas Esparza,1.62,53.32609
7465,Nor writer fire key.,scifi,Jessica Bonilla,2.68,60.031593
5135,North amount head mouth meet.,romance,Madison Kennedy,0.45,48.35442
1569,North deal seem image up.,scifi,William Townsend,1.52,60.21232
3520,North during range.,documentary,Rebecca Jackson,2.8,49.902824
1277,North first key director.,romance,Michael Kelley,0.25,53.519688
2196,North just they why bar.,documentary,Lawrence Smith,0.35,41.142536
7721,North no person dark risk necessary five.,documentary,Julie Smith,3.13,32.290638
809,North provide whom upon why young.,documentary,Ian Scott,1.61,44.511784
260,North similar throw draw bed charge speak.,comedy,John Campbell,2.0,45.457836
3549,North store final.,comedy,Aaron Cox,2.69,69.13639
6561,North training scientist tend ask style over.,scifi,Jeffrey Rodriguez,0.47,39.013767
6756,North which few trouble.,documentary,Lindsey Bean,2.46,49.93799
6035,Not available response deal likely purpose.,romance,Jason Cooper,1.88,56.11858
1819,Not big cup technology environmental treatment pull.,documentary,Rodney Simmons,1.3,33.674202
5682,Not box long reality.,comedy,Scott Hale,2.43,50.9484
2132,Not car statement table picture teacher southern.,comedy,Lance Livingston,0.41,30.547749
9764,Not eye cell this say age.,scifi,Jennifer Heath,2.23,57.409775
2876,Not eye eye guess near carry body.,comedy,Timothy Smith,2.19,56.609447
1460,Not first each impact I recently eight middle.,romance,Jeffrey Edwards,0.81,53.602512
6762,Not five in increase.,romance,Charles Smith,1.14,69.49704
3068,Not happy house local.,romance,David Mueller,0.3,45.114197
5350,Not message school him common despite recently.,romance,Robert Ross,0.68,42.87317
1402,Not official often method rather step movement think.,scifi,Mark Martin,0.85,42.89727
1496,Not receive recognize color employee senior us bring.,scifi,Timothy Wells,2.15,53.409283
1313,Not training enough environment or.,documentary,Jennifer Alvarez,1.93,28.330406
5564,Not treatment Mrs kid keep approach.,documentary,Ricky Thompson Jr.,1.25,50.154224
8570,Not wall pretty much important fight together.,scifi,Dylan Robbins,0.94,44.46666
1101,Note across center debate our sense.,romance,Zachary Vega,2.94,39.936806
8854,Note baby to sense.,scifi,James Lopez,2.46,57.678677
4168,Note full occur season work drive suddenly.,scifi,Daniel Taylor,1.17,45.482018
1281,Note gas detail term.,documentary,Dorothy Stokes,2.3,60.422466
2381,Note how tend factor class.,scifi,Donald Mcdaniel,2.78,47.69327
1126,Note kind my leave industry.,comedy,Michelle Scott,1.08,50.569584
6186,Note lawyer debate effect finish home.,comedy,Karl Craig,2.88,61.756474
3341,Note response accept since.,documentary,Ryan Hudson,2.93,50.525715
9095,Note while organization impact.,romance,Anthony Ross,0.61,59.329353
6526,Nothing campaign student prepare expect design modern.,scifi,Kimberly Wilson,2.86,55.940445
9892,Nothing great indeed financial somebody end imagine item.,comedy,Douglas Porter,0.51,48.656723
4985,Nothing her computer newspaper these focus force.,comedy,Ruth Finley,3.04,58.870968
1812,Nothing hundred simple risk.,documentary,Jennifer Johnson,0.66,60.50161
6701,Nothing important standard sort computer.,comedy,Sean Escobar,1.28,46.08987
5222,Nothing join learn end.,documentary,Kelly Fisher,0.81,46.327976
8557,Nothing outside fine people phone view.,comedy,Kurt Webb,1.73,42.876144
935,Nothing part for never.,comedy,Barbara Brown,0.27,43.364605
7793,Nothing reveal store they language.,documentary,Mark Martinez,2.83,42.24951
219,Nothing stay arrive method stock cup his.,documentary,Darren Wong,2.06,46.438786
4942,Nothing under yes wish daughter support.,romance,Dawn Brown,1.5,45.299957
275,Notice attorney whose pick young.,romance,Lisa Diaz,1.63,50.48608
434,Notice benefit experience over just difficult.,comedy,Janice Buck,3.03,29.673557
1833,Notice better modern discuss two once.,scifi,Travis Crawford,2.57,52.84075
4997,Notice choose specific well mention that.,scifi,Barbara Gibson,2.66,45.949924
7640,Notice far mind small office style.,documentary,Julia Garcia,0.6,48.893845
1200,Notice goal west way plan.,romance,Grace Mayo,2.75,52.37577
4932,Notice high collection seem rather.,documentary,Matthew Herrera,1.29,50.055183
1003,Notice instead lead last fill.,comedy,Reginald Martin,2.5,54.33629
8035,Notice ready factor pretty.,documentary,Margaret Salas,1.17,36.712227
7816,Notice remain question quite.,romance,Daniel Reyes,1.42,41.42672
2297,Notice stuff own adult voice sometimes.,comedy,Andre Hardy,2.83,60.435432
766,Notice suffer scene guy exactly like training relationship.,scifi,Sandy Hooper,2.61,35.78304
5944,Notice teach leave hear site write boy hold.,comedy,Chad Lawson,2.02,54.08731
5414,Notice together north low huge benefit.,documentary,Jo Wells,0.97,64.19451
9148,Notice wall travel peace force about raise.,romance,Emily Gonzalez,2.37,36.269146
4913,Notice win experience full.,scifi,Jessica Olson,1.37,42.690952
9094,Now government Republican letter speech suddenly.,romance,Sarah Henderson,1.49,47.676777
65,Now people would act today help team think.,romance,Dennis Arellano,1.63,67.67375
7924,Now street hair.,scifi,Donna Castillo,2.21,65.665474
1466,Now study floor southern international theory.,romance,Felicia Ray,0.29,51.567074
5149,Now suffer Democrat trip recent quality.,scifi,Patrick Silva,0.33,46.49603
8821,Now wish speech southern.,documentary,John Martin,1.5,46.723137
6351,Now yet hot accept race.,documentary,Brandy Chaney,1.11,28.958435
7374,Number alone pass TV edge actually.,scifi,Drew Freeman,1.33,53.476112
54,Number bad building top brother deep grow.,documentary,Bradley Berger DDS,1.16,38.84051
3811,Number decide word enough run.,comedy,Joshua Gutierrez,1.75,61.78408
1753,Number election claim cultural.,comedy,Angela Hansen,2.07,17.36348
1697,Number fire produce example specific.,romance,Sarah Burke,1.57,54.107265
9264,Number floor teach business always item.,romance,Michael Robinson,1.18,38.34074
5498,Number leader past space short right conference.,comedy,Jessica Roberts,0.66,54.17592
1590,Occur Congress environmental happen claim experience time five.,comedy,Benjamin Yang,3.17,54.48454
4261,Occur TV time itself.,documentary,Dr. Corey Powers,2.13,40.114487
8538,Occur article fast long within collection strong.,romance,Karen King,1.56,29.878273
3427,Occur contain all forward.,comedy,Joseph Gonzalez,0.87,33.288914
2194,Occur enjoy color story collection recent cell financial.,comedy,Frank Allen,2.6,49.02994
7633,Occur face sound against trouble.,romance,Stephanie Perez,2.18,67.03105
3101,Occur happy discuss again series full similar.,documentary,Janice Smith,1.36,40.884014
555,Occur law study attention history forget right.,comedy,Kelsey Reese,1.66,58.63918
8445,Occur my challenge party claim positive everyone.,documentary,Christopher Mays,1.4,31.181879
2677,Occur sure drop TV.,romance,Corey Mendez,1.92,64.967445
7858,Of keep stand doctor turn provide major.,comedy,Julia Gonzalez,2.7,49.64685
6562,Of little dinner nature bank method nice work.,documentary,Erica Johnson,1.0,73.36234
4712,Of make campaign send money.,romance,Oscar Edwards,2.82,44.73529
5764,Of oil wind radio.,documentary,Tina Patel,0.45,43.04904
3942,Of population believe site hold.,romance,Juan Andrews,3.11,52.272175
1568,Of prevent be adult.,comedy,Dr. Catherine Morrow MD,1.79,48.415024
5566,Of region two.,scifi,Evan Bell,0.24,65.41664
112,Of return me win others million husband time.,documentary,Todd Farley,3.11,48.09251
8540,Of same case knowledge community discussion.,comedy,Katrina Lopez,2.99,59.956234
1414,Of source interview gas task.,romance,Taylor Newton,2.5,49.11619
4369,Of though tax way its modern admit.,comedy,Mary Ellison,1.99,38.143093
2105,Of white professor rest.,comedy,Danielle Spears,0.51,54.252594
4569,Off ask forget outside admit arrive under.,comedy,Sandra Schaefer,2.26,38.08425
7092,Off certain choice.,comedy,David Rowe,2.53,51.563053
1795,Off environment bed author least theory mission a.,romance,Karen Petty,3.0,59.813847
2143,Off environmental responsibility newspaper.,scifi,Rebekah Jackson,1.9,26.078465
2424,Off general middle popular role note.,romance,Raymond Price,3.05,63.43473
8117,Off green however would someone chair west.,romance,Crystal Vasquez,0.37,62.15858
6118,Off improve safe want third team.,romance,Corey Williams,0.47,49.942577
5410,Off month face risk thousand.,romance,Susan Murray,2.7,44.450386
9167,Off nothing finish great politics suggest thought girl.,documentary,Brandon Hill,0.39,47.80834
8887,Off theory around allow discover series family hundred.,documentary,Kelsey Mendoza,1.15,56.959396
115,Off us later decision understand practice.,scifi,Larry Roy,2.24,48.841805
5827,Off who rule through analysis central vote.,scifi,Michael Mitchell,2.25,47.530846
508,Off whom baby black.,comedy,Andrew Roth,1.49,50.817146
5600,Offer before manager others development fight.,scifi,Tiffany Green,1.67,55.966278
6108,Offer employee tend health.,scifi,Thomas Thornton,1.55,28.049887
9290,Offer free speak only.,comedy,Stacy Dennis,1.12,62.21526
1184,Offer keep should security lose feel war soon.,documentary,Edward Murphy,0.54,31.626074
3253,Offer language evening direction.,documentary,Amber Allen,1.51,48.592793
2494,Offer themselves off dinner long.,romance,Richard Morgan,0.75,58.26007
6560,Office data member again through toward.,romance,Desiree Gray,1.79,55.1735
5412,Office here study meeting country relate we tree.,documentary,Rachael Cruz,1.85,52.3465
544,Office man send establish tonight.,comedy,Morgan Olsen,1.87,44.587303
7659,Office offer maybe wife off car lead school.,comedy,Logan Sexton,1.77,52.925682
6471,Office subject call significant yard.,comedy,Stephen Boyer,2.71,52.5821
2635,Office writer girl.,documentary,Rachel Smith,0.32,41.53995
165,Officer already accept.,comedy,Nancy Harrison,1.98,42.797413
179,Officer claim them will left bit.,scifi,Jessica Norris,1.28,53.296703
6174,Officer drug up present window sister.,scifi,Christopher Weber,2.41,32.7626
7102,Officer health drop else should family push specific.,scifi,Mr. Tyler Schwartz,2.77,48.353764
1839,Officer hundred prevent throughout.,comedy,Jenna Gibson,0.91,66.71379
2568,Officer let fall create ten party each.,scifi,Melissa Gaines,3.18,54.45461
1060,Officer organization how inside happen teach.,romance,Tammy Phillips,0.21,51.17833
39,Officer phone exactly product plant better suffer.,comedy,Anthony Ayala,1.2,53.23796
1213,Officer possible various education.,scifi,Jose Glenn,0.62,42.15425
9225,Officer understand staff.,scifi,Rachel Ward,2.01,56.06426
7741,Officer when degree style.,documentary,Ashley Brock,0.32,45.347294
4857,Official administration moment build commercial debate total our.,documentary,Karen Cannon,2.93,47.58723
2680,Official always range someone student role.,documentary,Jason Edwards,2.26,43.64392
5845,Official energy animal serve could.,romance,Shaun Daniels,2.24,56.26508
303,Official four customer near certainly.,documentary,Nathan Christensen,1.89,61.41471
6129,Official later window somebody lead major.,comedy,Lacey Chung,1.64,43.518738
5808,Official movement around bag society agree here.,documentary,Darlene Wallace,1.75,37.100643
3287,Official never role.,documentary,Bailey Cantrell,0.89,51.428642
7313,Official player success mother.,comedy,Adam Gonzalez,0.72,81.565094
9194,Often agent letter.,comedy,Emily Cooper,1.9,39.10526
2441,Often although news allow week.,scifi,Matthew Mejia,2.26,43.821564
9193,Often energy find involve my run.,comedy,Ryan Hobbs,3.08,41.335773
9231,Often fast party of power politics.,documentary,Russell Martinez,2.0,49.061447
8873,Often low guy discover participant.,romance,Virginia Myers,1.03,28.429903
1280,Often maintain local real mission oil.,scifi,Todd Robinson,1.44,49.528946
8944,Often on chair window soldier let.,comedy,William Gonzalez,0.58,33.49485
7892,Often safe he top PM.,documentary,Rebecca Williams,0.54,43.769894
7584,Often senior born since.,documentary,Robert Robinson,2.0,71.58469
9373,Often shake after four kitchen here.,scifi,Mark Lewis,1.73,38.18957
1826,Often summer picture they.,documentary,April Davis,2.79,54.214565
7081,Often way hard voice.,scifi,Maxwell Ware,2.11,55.911167
1247,Oil account consumer professor senior.,scifi,Javier Wood,1.7,44.795986
5014,Oil government crime senior marriage thought clear among.,scifi,Ann Williams,0.79,56.806686
3093,Oil kitchen church others pick second.,documentary,Micheal Patel,1.63,47.569157
1849,Oil own soon service thing notice play material.,scifi,Nancy Wallace,2.98,34.89714
3065,Oil positive pass call nor skin hundred follow.,scifi,Mrs. Monique Morris,1.4,56.88062
3832,Oil property vote dream.,romance,Jerome Li,1.03,65.09974
8986,Oil term film animal.,documentary,Victoria Burton,1.72,67.91984
4886,Oil total forward morning ask.,documentary,Jennifer Jensen,2.88,47.498154
3193,Oil turn election.,documentary,Justin Brown,2.05,55.264423
2080,Ok also one any garden.,scifi,Jeremy Clarke,1.3,50.14271
581,Ok consumer heart card.,romance,Stephanie Webb,1.9,52.210957
7377,Ok else customer billion.,documentary,Misty Sullivan,1.43,58.1231
2260,Ok eye generation rich leader wall against.,comedy,Kimberly Fuller,0.79,56.245953
2328,Ok long second herself example through.,romance,Donald Weber,2.6,47.618988
3097,Ok matter reality.,comedy,Elizabeth Santiago,0.92,62.16664
7202,Ok particular particularly turn often outside.,documentary,Mrs. Dorothy Blair PhD,0.2,51.143375
4074,Ok reach major before former network receive.,scifi,Jonathan Tucker,2.64,30.975498
7557,Ok want her early edge wish score.,comedy,Jason Haney,2.85,48.337452
7674,Ok would piece kitchen key head.,comedy,Brian Sanchez,1.36,53.593292
1745,Old address any firm public too hot clear.,comedy,John Garcia,2.56,52.961685
1492,Old better also worry up dinner.,romance,Dana Cox,0.37,45.80402
4975,Old issue play serve.,comedy,Sarah Torres,2.06,45.628265
5605,Old my can stop ability hundred movie site.,comedy,Jacob Roberts,2.64,48.605194
7330,Old specific rate rule conference Mr.,documentary,Victoria Fitzpatrick,2.26,35.326748
583,Old those seat herself.,comedy,Joshua Roberts Jr.,2.62,64.93059
21,On agree hot election various.,comedy,Douglas Miller,1.23,33.05438
1607,On attorney soon back couple hundred.,comedy,Kyle Cook,1.89,56.425655
7437,On believe purpose sure outside certain.,comedy,William Benitez,2.8,53.62272
1616,On degree Republican military company however.,romance,Robin Aguilar,0.31,62.534473
2893,On financial paper per mouth brother.,romance,Richard Wells,2.32,62.30718
5406,On notice message television room rock.,romance,Mark Cohen,0.83,51.143776
6919,On party consider say.,comedy,Chris Clarke,1.46,64.3593
1265,On she week inside your project.,comedy,Jeffrey Ward,2.16,58.96921
1231,On sit build pretty lose general yes.,romance,Zachary Cole,0.71,44.9916
409,On six this lead forward system how.,documentary,Joseph Love,0.23,32.420677
9397,On smile through fast opportunity.,romance,Gerald Greene,2.21,55.415234
5720,On worker again them blood attack dinner mean.,comedy,Jason Garcia,2.03,54.71924
4864,Once among structure.,comedy,Melissa Rodriguez,0.27,55.529495
3090,Once bed consumer second management everyone life.,comedy,Julie Kaufman,0.56,49.73655
7381,Once cause break face free hold heavy.,comedy,Haley Stewart,0.39,46.740643
3272,Once fish yet campaign factor safe everything feel.,romance,Alexander Martinez,1.94,63.734455
4157,Once green rule choice.,comedy,Victor May,0.55,34.9903
8417,Once industry peace life senior against teach.,documentary,Eric Robinson,2.15,54.696552
6808,Once or together six these.,documentary,Matthew Richards,1.46,52.904163
914,Once practice opportunity yet figure.,comedy,Elizabeth Franco,0.86,38.851204
240,Once right civil under material building.,documentary,Maria Burton,1.83,69.21003
2769,One anything write science.,romance,Bobby Johnson,2.17,50.22189
8106,One continue side.,romance,Seth Levy,1.36,42.28229
1553,One entire last teach experience.,comedy,Ryan Pineda,0.67,31.631605
77,One grow hold quality note.,documentary,Susan Davis,0.46,37.71171
9180,One imagine medical which specific capital.,romance,Matthew Gamble,2.28,46.747517
2485,One modern feel perhaps it.,scifi,Mary Gonzalez,1.09,46.946114
4446,One occur these power threat.,romance,Tiffany Yoder,0.83,50.630943
9769,One price between wife table tough whose.,scifi,Mr. Samuel Santiago,0.76,40.868435
483,One product statement mother peace entire fund.,romance,Timothy Bond,1.33,62.85633
7615,One professor pass idea.,romance,Jennifer Melendez,1.23,62.195198
3880,One quite last.,documentary,Kathleen Gonzalez,1.23,33.431484
2573,One responsibility billion soon environment treat.,scifi,Hector Jackson,0.35,48.443825
902,One today of attention.,comedy,Vicki Freeman,0.9,62.2047
9656,One way lose professional wish.,scifi,Henry Williams,1.76,48.11961
129,Only accept then serve into forget actually.,romance,Kathleen Miles,1.12,57.28533
4207,Only amount listen floor.,documentary,Zachary Miller,1.55,70.40627
3568,Only compare at add picture score religious.,documentary,Tyler Jackson,2.35,65.36473
8125,Only debate real question.,scifi,Alexander Pena,2.91,36.648132
2428,Only international sport interesting sport speech close.,comedy,Katelyn Harris,2.16,46.381077
9272,Only job now free different.,comedy,Cameron Sloan,1.94,46.986576
9789,Only less reflect with.,scifi,Annette Alvarez,2.52,60.65495
2910,Only often interesting wrong painting nature mention form.,comedy,Jason Wilkinson,2.75,51.37721
4189,Only poor suffer lose.,documentary,Sheila Owens,0.93,46.604115
3023,Only pull sit.,comedy,Teresa Watson,0.72,38.632412
875,Only sense including community such town.,comedy,Charles Huynh,2.84,51.77074
5008,Only south notice election picture nice prepare.,comedy,Holly Warren,0.51,44.09755
10002,Only the Strong,Action/Sport,Sheldon Lettich,1.39,65.0
4663,Onto Republican shake truth send.,scifi,Lawrence Goodwin,2.18,45.730938
3528,Onto amount success character professional support.,romance,Julia Willis,1.52,63.32452
2702,Onto bring successful performance form little sort.,comedy,Brenda Daniel,1.22,57.674484
687,Onto enjoy moment southern.,scifi,Louis Reyes,1.07,56.430477
2160,Onto enough far.,scifi,Jennifer Galvan,1.62,58.294037
2370,Onto left usually sit red military.,scifi,Shane Jones,1.29,56.29595
841,Onto parent analysis step prevent former four.,scifi,Donald Booth,0.25,60.49728
8935,Onto sure Republican strong treatment themselves.,documentary,Edgar Morris,0.82,51.520218
9454,Open artist or race ahead together team site.,comedy,Toni Reed,2.48,48.034714
7650,Open attention season they his hold we baby.,scifi,Sylvia Sims,1.3,40.51971
1767,Open cover friend fly property structure between.,documentary,Christine Johnson,2.41,49.809055
2691,Open finish near situation nice.,romance,Ian Scott Jr.,2.45,42.12369
6290,Open minute writer quality evidence bar.,romance,Erika Robinson,0.55,57.07545
5318,Open nature upon value purpose around.,romance,Francis Caldwell,0.57,36.040134
3898,Open paper per medical.,comedy,Joseph King,2.63,45.91225
2767,Open pay college.,documentary,Debbie Perry,0.63,52.773285
9767,Open rest turn exist.,scifi,Todd May,2.8,44.030205
7008,Open six security pick easy far member.,documentary,Mark Bell,0.84,33.231697
1325,Open stuff raise appear around east.,comedy,Barbara Rice,1.72,56.71748
6438,Open teach least final mean reduce machine.,documentary,Andrew Ramos,1.94,50.773643
6538,Open while grow water system nor hear.,documentary,Melissa Mcdaniel,1.06,51.155262
6388,Operation bed apply feeling account indeed interesting score.,scifi,Crystal Baldwin,1.99,51.905495
3991,Operation field hot challenge two bar.,comedy,Adam Lewis II,2.38,54.25455
9883,Operation newspaper only service prevent.,romance,Ian Allen,1.1,55.778923
1150,Operation personal argue scientist system recent office.,comedy,Donna Escobar,2.93,62.650906
3494,Operation share argue since arm.,comedy,Jonathan Reyes,2.58,77.340614
3082,Operation sort series compare than.,documentary,Edward Gutierrez,2.12,53.62491
4239,Operation to many ground.,romance,Crystal Jones,1.95,38.041557
2187,Opportunity agent other instead player audience politics federal.,romance,John Ross,2.67,55.32427
9597,Opportunity although organization others accept present may.,romance,David Huffman,0.85,28.824186
5842,Opportunity care eye thank natural.,romance,David Davis,0.7,35.5397
2040,Opportunity check move trade.,comedy,Elizabeth Young,2.02,36.286533
18,Opportunity current day choose voice.,scifi,Robert Phillips,1.97,28.095222
9262,Opportunity fall piece until left.,scifi,Daniel Cunningham,0.47,42.992092
4134,Opportunity including bill environment.,documentary,Jessica Hernandez,3.18,48.008774
